Case ID,Activity,Resource,Complete Timestamp,Variant index,ApplicationType,LoanGoal,label,Action,EventOrigin,FirstWithdrawalAmount,NumberOfTerms,OfferedAmount,duration,event_nr
830859051,A_Accepted,other,04-12-16 1:07,17,New credit,Car,FALSE,statechange,Application,13539,85,18000,0.018125847,4
830859051,O_Create_Offer,other,04-12-16 1:17,17,New credit,Car,FALSE,Created,Offer,13539,85,18000,0.000111336,5
830859051,O_Created,other,04-12-16 1:17,17,New credit,Car,FALSE,statechange,Offer,13539,85,18000,1.28E-07,6
830859051,O_Create_Offer,other,04-12-16 1:17,17,New credit,Car,FALSE,Created,Offer,13539,72,18000,4.88E-06,7
830859051,O_Created,other,04-12-16 1:17,17,New credit,Car,FALSE,statechange,Offer,13539,72,18000,1.12E-07,8
830859051,O_Sent_(mail_and_online),other,04-12-16 1:18,17,New credit,Car,FALSE,statechange,Offer,13539,72,18000,1.16E-05,9
830859051,O_Sent_(mail_and_online),other,04-12-16 1:18,17,New credit,Car,FALSE,statechange,Offer,13539,72,18000,1.93E-10,10
830859051,W_Complete_application,other,04-12-16 1:18,17,New credit,Car,FALSE,Deleted,Workflow,13539,72,18000,2.31E-09,11
830859051,A_Complete,other,04-12-16 1:18,17,New credit,Car,FALSE,statechange,Application,13539,72,18000,3.86E-10,12
830859051,A_Validating,other,09-12-16 21:49,17,New credit,Car,FALSE,statechange,Application,13539,72,18000,1.58E-07,13
830859051,O_Returned,other,09-12-16 21:49,17,New credit,Car,FALSE,statechange,Offer,13539,72,18000,1.87E-06,14
830859051,O_Accepted,other,10-12-16 0:26,17,New credit,Car,FALSE,statechange,Offer,13539,72,18000,0.001823574,15
830859051,A_Pending,other,10-12-16 0:26,17,New credit,Car,FALSE,statechange,Application,13539,72,18000,5.79E-10,16
830859051,O_Cancelled,other,10-12-16 0:26,17,New credit,Car,FALSE,statechange,Offer,13539,72,18000,1.93E-09,17
83093719,A_Create_Application,User_1,14-11-16 22:31,1,New credit,Home improvement,FALSE,Created,Application,567,36,5000,0,1
83093719,A_Submitted,User_1,14-11-16 22:31,1,New credit,Home improvement,FALSE,statechange,Application,567,36,5000,2.33E-07,2
83093719,A_Concept,User_1,14-11-16 22:32,1,New credit,Home improvement,FALSE,statechange,Application,567,36,5000,1.48E-05,3
83093719,A_Accepted,User_5,16-11-16 22:29,1,New credit,Home improvement,FALSE,statechange,Application,567,36,5000,0.015794272,4
83093719,O_Create_Offer,User_5,16-11-16 22:35,1,New credit,Home improvement,FALSE,Created,Offer,567,36,5000,6.67E-05,5
83093719,O_Created,User_5,16-11-16 22:35,1,New credit,Home improvement,FALSE,statechange,Offer,567,36,5000,1.13E-07,6
83093719,O_Sent_(mail_and_online),User_5,16-11-16 22:35,1,New credit,Home improvement,FALSE,statechange,Offer,567,36,5000,3.19E-06,7
83093719,A_Complete,User_5,16-11-16 22:35,1,New credit,Home improvement,FALSE,statechange,Application,567,36,5000,1.93E-10,8
83093719,A_Cancelled,other,01-12-16 21:07,1,New credit,Home improvement,FALSE,statechange,Application,567,36,5000,0.248976078,9
83093719,O_Cancelled,other,01-12-16 21:07,1,New credit,Home improvement,FALSE,statechange,Offer,567,36,5000,3.67E-09,10
834541803,A_Create_Application,other,05-10-16 2:02,22,Limit raise,other,FALSE,Created,Application,,126,35000,0,1
834541803,A_Concept,other,05-10-16 2:02,22,Limit raise,other,FALSE,statechange,Application,,126,35000,3.86E-10,2
834541803,A_Accepted,other,05-10-16 2:04,22,Limit raise,other,FALSE,statechange,Application,,126,35000,1.82E-05,3
834541803,O_Create_Offer,other,05-10-16 2:07,22,Limit raise,other,FALSE,Created,Offer,,126,35000,3.73E-05,4
834541803,O_Created,other,05-10-16 2:07,22,Limit raise,other,FALSE,statechange,Offer,,126,35000,1.02E-07,5
834541803,O_Sent_(mail_and_online),other,05-10-16 2:07,22,Limit raise,other,FALSE,statechange,Offer,,126,35000,4.97E-06,6
834541803,W_Complete_application,other,05-10-16 2:07,22,Limit raise,other,FALSE,Deleted,Workflow,,126,35000,2.31E-09,7
834541803,A_Complete,other,05-10-16 2:07,22,Limit raise,other,FALSE,statechange,Application,,126,35000,3.86E-10,8
834541803,A_Validating,User_123,19-10-16 19:05,22,Limit raise,other,FALSE,statechange,Application,,126,35000,0.245107063,9
834541803,O_Returned,User_123,19-10-16 19:05,22,Limit raise,other,FALSE,statechange,Offer,,126,35000,3.50E-06,10
834541803,W_Validate_application,User_123,19-10-16 19:07,22,Limit raise,other,FALSE,Deleted,Workflow,,126,35000,2.44E-05,11
834541803,A_Incomplete,User_123,19-10-16 19:07,22,Limit raise,other,FALSE,statechange,Application,,126,35000,1.93E-10,12
834541803,A_Validating,other,20-10-16 15:44,22,Limit raise,other,FALSE,statechange,Application,,126,35000,1.14E-08,13
834541803,A_Denied,other,20-10-16 19:59,22,Limit raise,other,FALSE,statechange,Application,,126,35000,0.002957444,14
834541803,O_Refused,other,20-10-16 19:59,22,Limit raise,other,FALSE,statechange,Offer,,126,35000,6.56E-09,15
845413592,A_Create_Application,other,17-10-16 21:28,6,New credit,Car,TRUE,Created,Application,25000,56,25000,0,1
845413592,A_Concept,other,17-10-16 21:28,6,New credit,Car,TRUE,statechange,Application,25000,56,25000,2.89E-09,2
845413592,A_Accepted,other,17-10-16 21:31,6,New credit,Car,TRUE,statechange,Application,25000,56,25000,3.97E-05,3
845413592,O_Create_Offer,other,17-10-16 21:33,6,New credit,Car,TRUE,Created,Offer,25000,56,25000,1.42E-05,4
845413592,O_Created,other,17-10-16 21:33,6,New credit,Car,TRUE,statechange,Offer,25000,56,25000,1.09E-07,5
845413592,O_Sent_(mail_and_online),other,17-10-16 21:34,6,New credit,Car,TRUE,statechange,Offer,25000,56,25000,1.33E-05,6
845413592,W_Complete_application,other,17-10-16 21:34,6,New credit,Car,TRUE,Deleted,Workflow,25000,56,25000,6.56E-09,7
845413592,A_Complete,other,17-10-16 21:34,6,New credit,Car,TRUE,statechange,Application,25000,56,25000,3.86E-10,8
845413592,A_Validating,other,26-10-16 18:27,6,New credit,Car,TRUE,statechange,Application,25000,56,25000,1.48E-07,9
845413592,O_Returned,other,26-10-16 18:28,6,New credit,Car,TRUE,statechange,Offer,25000,56,25000,6.13E-06,10
845413592,A_Denied,other,28-10-16 19:43,6,New credit,Car,TRUE,statechange,Application,25000,56,25000,0.034199935,11
845413592,O_Refused,other,28-10-16 19:43,6,New credit,Car,TRUE,statechange,Offer,25000,56,25000,5.79E-09,12
84921509,A_Create_Application,User_1,26-11-16 15:53,13,New credit,Extra spending limit,FALSE,Created,Application,,58,5000,0,1
84921509,A_Submitted,User_1,26-11-16 15:53,13,New credit,Extra spending limit,FALSE,statechange,Application,,58,5000,4.26E-07,2
84921509,A_Concept,User_1,26-11-16 15:54,13,New credit,Extra spending limit,FALSE,statechange,Application,,58,5000,7.96E-06,3
84921509,A_Accepted,other,28-11-16 23:34,13,New credit,Extra spending limit,FALSE,statechange,Application,,58,5000,0.036429829,4
84921509,O_Create_Offer,other,28-11-16 23:35,13,New credit,Extra spending limit,FALSE,Created,Offer,,58,5000,1.16E-05,5
84921509,O_Created,other,28-11-16 23:35,13,New credit,Extra spending limit,FALSE,statechange,Offer,,58,5000,1.39E-07,6
84921509,O_Sent_(mail_and_online),other,28-11-16 23:36,13,New credit,Extra spending limit,FALSE,statechange,Offer,,58,5000,1.12E-05,7
84921509,A_Complete,other,28-11-16 23:36,13,New credit,Extra spending limit,FALSE,statechange,Application,,58,5000,1.93E-10,8
84921509,A_Validating,User_121,07-12-16 20:31,13,New credit,Extra spending limit,FALSE,statechange,Application,,58,5000,0.147852991,9
84921509,O_Returned,User_121,07-12-16 20:31,13,New credit,Extra spending limit,FALSE,statechange,Offer,,58,5000,4.04E-07,10
84921509,O_Accepted,other,08-12-16 21:31,13,New credit,Extra spending limit,FALSE,statechange,Offer,,58,5000,0.017367988,11
84921509,A_Pending,other,08-12-16 21:31,13,New credit,Extra spending limit,FALSE,statechange,Application,,58,5000,3.86E-10,12
84921509,W_Validate_application,other,08-12-16 21:31,13,New credit,Extra spending limit,FALSE,Deleted,Workflow,,58,5000,3.86E-10,13
852820937,A_Create_Application,User_5,07-10-16 18:04,10,Limit raise,Home improvement,TRUE,Created,Application,1500,80,10000,0,1
852820937,A_Concept,User_5,07-10-16 18:04,10,Limit raise,Home improvement,TRUE,statechange,Application,1500,80,10000,3.86E-10,2
852820937,A_Accepted,User_5,07-10-16 18:05,10,Limit raise,Home improvement,TRUE,statechange,Application,1500,80,10000,6.74E-06,3
852820937,O_Create_Offer,other,08-10-16 18:22,10,Limit raise,Home improvement,TRUE,Created,Offer,1500,80,10000,0.01686428,4
852820937,O_Created,other,08-10-16 18:22,10,Limit raise,Home improvement,TRUE,statechange,Offer,1500,80,10000,1.16E-07,5
852820937,O_Sent_(mail_and_online),other,08-10-16 18:23,10,Limit raise,Home improvement,TRUE,statechange,Offer,1500,80,10000,1.11E-05,6
852820937,W_Complete_application,other,08-10-16 18:23,10,Limit raise,Home improvement,TRUE,Deleted,Workflow,1500,80,10000,2.31E-09,7
852820937,A_Complete,other,08-10-16 18:23,10,Limit raise,Home improvement,TRUE,statechange,Application,1500,80,10000,3.86E-10,8
852820937,A_Validating,other,13-10-16 21:40,10,Limit raise,Home improvement,TRUE,statechange,Application,1500,80,10000,0.085617818,9
852820937,O_Returned,other,13-10-16 21:41,10,Limit raise,Home improvement,TRUE,statechange,Offer,1500,80,10000,6.62E-06,10
852820937,A_Denied,other,14-10-16 22:15,10,Limit raise,Home improvement,TRUE,statechange,Application,1500,80,10000,0.017066564,11
852820937,O_Refused,other,14-10-16 22:15,10,Limit raise,Home improvement,TRUE,statechange,Offer,1500,80,10000,4.05E-09,12
852820937,W_Validate_application,other,14-10-16 22:15,10,Limit raise,Home improvement,TRUE,Deleted,Workflow,1500,80,10000,1.54E-09,13
854280555,A_Create_Application,User_1,31-10-16 5:22,26,New credit,Not speficied,FALSE,Created,Application,15000,56,15000,0,1
854280555,A_Submitted,User_1,31-10-16 5:22,26,New credit,Not speficied,FALSE,statechange,Application,15000,56,15000,2.39E-07,2
854280555,A_Concept,User_1,31-10-16 5:23,26,New credit,Not speficied,FALSE,statechange,Application,15000,56,15000,7.27E-06,3
854280555,A_Accepted,other,01-11-16 0:02,26,New credit,Not speficied,FALSE,statechange,Application,15000,56,15000,0.012949369,4
854280555,O_Create_Offer,other,01-11-16 0:10,26,New credit,Not speficied,FALSE,Created,Offer,15000,56,15000,9.07E-05,5
854280555,O_Created,other,01-11-16 0:10,26,New credit,Not speficied,FALSE,statechange,Offer,15000,56,15000,1.15E-07,6
854280555,O_Sent_(mail_and_online),other,01-11-16 0:10,26,New credit,Not speficied,FALSE,statechange,Offer,15000,56,15000,1.45E-06,7
854280555,W_Complete_application,other,01-11-16 0:10,26,New credit,Not speficied,FALSE,Deleted,Workflow,15000,56,15000,2.31E-09,8
854280555,A_Complete,other,01-11-16 0:10,26,New credit,Not speficied,FALSE,statechange,Application,15000,56,15000,3.86E-10,9
854280555,O_Create_Offer,User_3,01-11-16 1:07,26,New credit,Not speficied,FALSE,Created,Offer,15000,56,15000,0.000660225,10
854280555,O_Created,User_3,01-11-16 1:07,26,New credit,Not speficied,FALSE,statechange,Offer,15000,56,15000,1.18E-07,11
854280555,O_Sent_(mail_and_online),User_3,01-11-16 1:07,26,New credit,Not speficied,FALSE,statechange,Offer,15000,56,15000,1.43E-06,12
854280555,A_Validating,User_123,09-11-16 19:06,26,New credit,Not speficied,FALSE,statechange,Application,15000,56,15000,1.46E-07,13
854280555,O_Returned,User_123,09-11-16 19:07,26,New credit,Not speficied,FALSE,statechange,Offer,15000,56,15000,2.01E-06,14
854280555,O_Accepted,other,12-11-16 1:44,26,New credit,Not speficied,FALSE,statechange,Offer,15000,56,15000,0.037932887,15
854280555,A_Pending,other,12-11-16 1:44,26,New credit,Not speficied,FALSE,statechange,Application,15000,56,15000,9.65E-10,16
854280555,O_Cancelled,other,12-11-16 1:44,26,New credit,Not speficied,FALSE,statechange,Offer,15000,56,15000,1.93E-09,17
859455921,A_Create_Application,User_1,20-11-16 18:30,13,New credit,Existing loan takeover,FALSE,Created,Application,11567,120,26000,0,1
859455921,A_Submitted,User_1,20-11-16 18:30,13,New credit,Existing loan takeover,FALSE,statechange,Application,11567,120,26000,2.21E-07,2
859455921,A_Concept,User_1,20-11-16 18:31,13,New credit,Existing loan takeover,FALSE,statechange,Application,11567,120,26000,1.52E-05,3
859455921,A_Accepted,other,21-11-16 20:14,13,New credit,Existing loan takeover,FALSE,statechange,Application,11567,120,26000,0.017857483,4
859455921,O_Create_Offer,other,21-11-16 20:18,13,New credit,Existing loan takeover,FALSE,Created,Offer,11567,120,26000,4.38E-05,5
859455921,O_Created,other,21-11-16 20:18,13,New credit,Existing loan takeover,FALSE,statechange,Offer,11567,120,26000,1.17E-07,6
859455921,O_Sent_(mail_and_online),other,21-11-16 20:18,13,New credit,Existing loan takeover,FALSE,statechange,Offer,11567,120,26000,2.52E-06,7
859455921,A_Complete,other,21-11-16 20:18,13,New credit,Existing loan takeover,FALSE,statechange,Application,11567,120,26000,3.86E-10,8
859455921,A_Validating,other,25-11-16 23:26,13,New credit,Existing loan takeover,FALSE,statechange,Application,11567,120,26000,0.068846585,9
859455921,O_Returned,other,25-11-16 23:28,13,New credit,Existing loan takeover,FALSE,statechange,Offer,11567,120,26000,1.78E-05,10
859455921,O_Accepted,other,29-11-16 18:53,13,New credit,Existing loan takeover,FALSE,statechange,Offer,11567,120,26000,0.063482755,11
859455921,A_Pending,other,29-11-16 18:53,13,New credit,Existing loan takeover,FALSE,statechange,Application,11567,120,26000,3.86E-10,12
859455921,W_Validate_application,other,29-11-16 18:53,13,New credit,Existing loan takeover,FALSE,Deleted,Workflow,11567,120,26000,5.79E-10,13
86314749,A_Create_Application,User_1,26-10-16 19:38,1,New credit,Home improvement,FALSE,Created,Application,15000,68,15000,0,1
86314749,A_Submitted,User_1,26-10-16 19:38,1,New credit,Home improvement,FALSE,statechange,Application,15000,68,15000,1.48E-07,2
86314749,A_Concept,User_1,26-10-16 19:39,1,New credit,Home improvement,FALSE,statechange,Application,15000,68,15000,7.69E-06,3
86314749,A_Accepted,other,27-10-16 23:30,1,New credit,Home improvement,FALSE,statechange,Application,15000,68,15000,0.004522314,4
86314749,O_Create_Offer,other,27-10-16 23:31,1,New credit,Home improvement,FALSE,Created,Offer,15000,68,15000,1.09E-05,5
86314749,O_Created,other,27-10-16 23:31,1,New credit,Home improvement,FALSE,statechange,Offer,15000,68,15000,1.01E-07,6
86314749,O_Sent_(mail_and_online),other,27-10-16 23:32,1,New credit,Home improvement,FALSE,statechange,Offer,15000,68,15000,8.62E-06,7
86314749,A_Complete,other,27-10-16 23:32,1,New credit,Home improvement,FALSE,statechange,Application,15000,68,15000,3.86E-10,8
86314749,A_Cancelled,other,28-10-16 22:56,1,New credit,Home improvement,FALSE,statechange,Application,15000,68,15000,0.016248957,9
86314749,O_Cancelled,other,28-10-16 22:56,1,New credit,Home improvement,FALSE,statechange,Offer,15000,68,15000,3.86E-09,10
863470764,A_Create_Application,User_1,04-12-16 2:43,2,New credit,Home improvement,FALSE,Created,Application,5000,36,5000,0,1
863470764,A_Submitted,User_1,04-12-16 2:43,2,New credit,Home improvement,FALSE,statechange,Application,5000,36,5000,2.42E-07,2
863470764,A_Concept,User_1,04-12-16 2:44,2,New credit,Home improvement,FALSE,statechange,Application,5000,36,5000,1.07E-05,3
863470764,A_Accepted,other,05-12-16 20:05,2,New credit,Home improvement,FALSE,statechange,Application,5000,36,5000,0.028714657,4
863470764,O_Create_Offer,other,05-12-16 20:06,2,New credit,Home improvement,FALSE,Created,Offer,5000,36,5000,1.59E-05,5
863470764,O_Created,other,05-12-16 20:06,2,New credit,Home improvement,FALSE,statechange,Offer,5000,36,5000,9.76E-08,6
863470764,O_Sent_(mail_and_online),other,05-12-16 20:09,2,New credit,Home improvement,FALSE,statechange,Offer,5000,36,5000,2.91E-05,7
863470764,W_Complete_application,other,05-12-16 20:09,2,New credit,Home improvement,FALSE,Deleted,Workflow,5000,36,5000,2.12E-09,8
863470764,A_Complete,other,05-12-16 20:09,2,New credit,Home improvement,FALSE,statechange,Application,5000,36,5000,3.86E-10,9
863470764,A_Cancelled,User_10,09-12-16 23:08,2,New credit,Home improvement,FALSE,statechange,Application,5000,36,5000,0.068740957,10
863470764,O_Cancelled,User_10,09-12-16 23:08,2,New credit,Home improvement,FALSE,statechange,Offer,5000,36,5000,9.07E-09,11
86380851,A_Create_Application,User_1,10-10-16 21:36,21,New credit,Home improvement,TRUE,Created,Application,18000,69,18000,0,1
86380851,A_Submitted,User_1,10-10-16 21:36,21,New credit,Home improvement,TRUE,statechange,Application,18000,69,18000,1.38E-07,2
86380851,A_Concept,User_1,10-10-16 21:37,21,New credit,Home improvement,TRUE,statechange,Application,18000,69,18000,8.41E-06,3
86380851,A_Accepted,other,12-10-16 0:30,21,New credit,Home improvement,TRUE,statechange,Application,18000,69,18000,0.000153097,4
86380851,O_Create_Offer,other,12-10-16 0:31,21,New credit,Home improvement,TRUE,Created,Offer,18000,69,18000,1.72E-05,5
86380851,O_Created,other,12-10-16 0:31,21,New credit,Home improvement,TRUE,statechange,Offer,18000,69,18000,1.10E-07,6
86380851,O_Sent_(mail_and_online),other,12-10-16 0:31,21,New credit,Home improvement,TRUE,statechange,Offer,18000,69,18000,2.40E-06,7
86380851,A_Complete,other,12-10-16 0:31,21,New credit,Home improvement,TRUE,statechange,Application,18000,69,18000,1.93E-10,8
86380851,A_Validating,User_123,18-10-16 0:18,21,New credit,Home improvement,TRUE,statechange,Application,18000,69,18000,0.099843311,9
86380851,O_Returned,User_123,18-10-16 0:18,21,New credit,Home improvement,TRUE,statechange,Offer,18000,69,18000,1.95E-06,10
86380851,W_Validate_application,User_123,18-10-16 0:20,21,New credit,Home improvement,TRUE,Deleted,Workflow,18000,69,18000,2.70E-05,11
86380851,A_Incomplete,User_123,18-10-16 0:20,21,New credit,Home improvement,TRUE,statechange,Application,18000,69,18000,5.79E-10,12
86380851,A_Validating,User_123,18-10-16 18:26,21,New credit,Home improvement,TRUE,statechange,Application,18000,69,18000,1.00E-08,13
86380851,A_Denied,other,19-10-16 19:28,21,New credit,Home improvement,TRUE,statechange,Application,18000,69,18000,0.017386097,14
86380851,O_Refused,other,19-10-16 19:28,21,New credit,Home improvement,TRUE,statechange,Offer,18000,69,18000,1.99E-08,15
864148389,A_Create_Application,User_1,31-10-16 22:29,19,New credit,Not speficied,FALSE,Created,Application,5000,45,5000,0,1
864148389,A_Submitted,User_1,31-10-16 22:29,19,New credit,Not speficied,FALSE,statechange,Application,5000,45,5000,2.38E-07,2
864148389,A_Concept,User_1,31-10-16 22:29,19,New credit,Not speficied,FALSE,statechange,Application,5000,45,5000,8.85E-06,3
864148389,A_Accepted,other,01-11-16 5:04,19,New credit,Not speficied,FALSE,statechange,Application,5000,45,5000,0.004562616,4
864148389,O_Create_Offer,other,01-11-16 5:05,19,New credit,Not speficied,FALSE,Created,Offer,5000,45,5000,1.67E-05,5
864148389,O_Created,other,01-11-16 5:05,19,New credit,Not speficied,FALSE,statechange,Offer,5000,45,5000,1.03E-07,6
864148389,O_Create_Offer,other,01-11-16 5:05,19,New credit,Not speficied,FALSE,Created,Offer,5000,45,5000,3.52E-06,7
864148389,O_Created,other,01-11-16 5:05,19,New credit,Not speficied,FALSE,statechange,Offer,5000,45,5000,1.05E-07,8
864148389,O_Sent_(mail_and_online),other,01-11-16 5:08,19,New credit,Not speficied,FALSE,statechange,Offer,5000,45,5000,2.57E-05,9
864148389,O_Sent_(mail_and_online),other,01-11-16 5:08,19,New credit,Not speficied,FALSE,statechange,Offer,5000,45,5000,3.86E-10,10
864148389,W_Complete_application,other,01-11-16 5:08,19,New credit,Not speficied,FALSE,Deleted,Workflow,5000,45,5000,2.51E-09,11
864148389,A_Complete,other,01-11-16 5:08,19,New credit,Not speficied,FALSE,statechange,Application,5000,45,5000,1.93E-10,12
864148389,A_Cancelled,other,21-11-16 21:30,19,New credit,Not speficied,FALSE,statechange,Application,5000,45,5000,0.344698865,13
864148389,O_Cancelled,other,21-11-16 21:30,19,New credit,Not speficied,FALSE,statechange,Offer,5000,45,5000,4.44E-09,14
864148389,O_Cancelled,other,21-11-16 21:30,19,New credit,Not speficied,FALSE,statechange,Offer,5000,45,5000,1.35E-09,15
867437609,A_Create_Application,User_1,10-11-16 5:57,1,New credit,Extra spending limit,TRUE,Created,Application,,32,15000,0,1
867437609,A_Submitted,User_1,10-11-16 5:57,1,New credit,Extra spending limit,TRUE,statechange,Application,,32,15000,2.16E-07,2
867437609,A_Concept,User_1,10-11-16 5:58,1,New credit,Extra spending limit,TRUE,statechange,Application,,32,15000,8.29E-06,3
867437609,A_Accepted,other,11-11-16 23:11,1,New credit,Extra spending limit,TRUE,statechange,Application,,32,15000,0.000708243,4
867437609,O_Create_Offer,other,11-11-16 23:12,1,New credit,Extra spending limit,TRUE,Created,Offer,,32,15000,1.86E-05,5
867437609,O_Created,other,11-11-16 23:12,1,New credit,Extra spending limit,TRUE,statechange,Offer,,32,15000,1.05E-07,6
867437609,O_Sent_(mail_and_online),other,11-11-16 23:14,1,New credit,Extra spending limit,TRUE,statechange,Offer,,32,15000,1.79E-05,7
867437609,A_Complete,other,11-11-16 23:14,1,New credit,Extra spending limit,TRUE,statechange,Application,,32,15000,1.93E-10,8
867437609,A_Cancelled,User_123,15-11-16 19:33,1,New credit,Extra spending limit,TRUE,statechange,Application,,32,15000,0.06410592,9
867437609,O_Cancelled,User_123,15-11-16 19:33,1,New credit,Extra spending limit,TRUE,statechange,Offer,,32,15000,3.47E-09,10
876478835,A_Create_Application,User_1,03-12-16 23:52,24,New credit,Car,FALSE,Created,Application,21500,36,21500,0,1
876478835,A_Submitted,User_1,03-12-16 23:52,24,New credit,Car,FALSE,statechange,Application,21500,36,21500,2.02E-07,2
876478835,A_Concept,User_1,03-12-16 23:53,24,New credit,Car,FALSE,statechange,Application,21500,36,21500,1.41E-05,3
876478835,A_Accepted,other,05-12-16 20:54,24,New credit,Car,FALSE,statechange,Application,21500,36,21500,0.03125998,4
876478835,O_Create_Offer,other,05-12-16 20:56,24,New credit,Car,FALSE,Created,Offer,21500,36,21500,2.71E-05,5
876478835,O_Created,other,05-12-16 20:56,24,New credit,Car,FALSE,statechange,Offer,21500,36,21500,1.36E-07,6
876478835,O_Sent_(mail_and_online),other,05-12-16 20:58,24,New credit,Car,FALSE,statechange,Offer,21500,36,21500,1.34E-05,7
876478835,W_Complete_application,other,05-12-16 20:58,24,New credit,Car,FALSE,Deleted,Workflow,21500,36,21500,6.17E-09,8
876478835,A_Complete,other,05-12-16 20:58,24,New credit,Car,FALSE,statechange,Application,21500,36,21500,3.86E-10,9
876478835,A_Validating,other,09-12-16 21:26,24,New credit,Car,FALSE,statechange,Application,21500,36,21500,0.066998145,10
876478835,O_Returned,other,09-12-16 21:26,24,New credit,Car,FALSE,statechange,Offer,21500,36,21500,4.12E-07,11
876478835,W_Validate_application,other,09-12-16 21:26,24,New credit,Car,FALSE,Deleted,Workflow,21500,36,21500,1.74E-06,12
876478835,A_Incomplete,other,09-12-16 21:26,24,New credit,Car,FALSE,statechange,Application,21500,36,21500,3.86E-10,13
876478835,A_Validating,other,13-12-16 20:41,24,New credit,Car,FALSE,statechange,Application,21500,36,21500,1.06E-08,14
876478835,A_Denied,other,13-12-16 22:47,24,New credit,Car,FALSE,statechange,Application,21500,36,21500,0.001462582,15
876478835,O_Refused,other,13-12-16 22:47,24,New credit,Car,FALSE,statechange,Offer,21500,36,21500,1.20E-08,16
888438560,A_Create_Application,User_1,13-10-16 2:38,5,New credit,other,TRUE,Created,Application,,18,6000,0,1
888438560,A_Submitted,User_1,13-10-16 2:38,5,New credit,other,TRUE,statechange,Application,,18,6000,2.01E-07,2
888438560,A_Concept,User_1,13-10-16 2:39,5,New credit,other,TRUE,statechange,Application,,18,6000,1.37E-05,3
888438560,A_Accepted,other,14-10-16 19:24,5,New credit,other,TRUE,statechange,Application,,18,6000,0.028295959,4
888438560,O_Create_Offer,other,14-10-16 19:33,5,New credit,other,TRUE,Created,Offer,,18,6000,0.00010567,5
888438560,O_Created,other,14-10-16 19:33,5,New credit,other,TRUE,statechange,Offer,,18,6000,1.14E-07,6
888438560,O_Sent_(mail_and_online),other,14-10-16 19:33,5,New credit,other,TRUE,statechange,Offer,,18,6000,2.08E-06,7
888438560,W_Complete_application,other,14-10-16 19:33,5,New credit,other,TRUE,Deleted,Workflow,,18,6000,2.51E-09,8
888438560,A_Complete,other,14-10-16 19:33,5,New credit,other,TRUE,statechange,Application,,18,6000,3.86E-10,9
888438560,A_Validating,User_123,20-10-16 17:41,5,New credit,other,TRUE,statechange,Application,,18,6000,1.86E-07,10
888438560,O_Returned,User_123,20-10-16 17:41,5,New credit,other,TRUE,statechange,Offer,,18,6000,1.45E-06,11
888438560,A_Denied,other,21-10-16 18:29,5,New credit,other,TRUE,statechange,Application,,18,6000,0.017223551,12
888438560,O_Refused,other,21-10-16 18:29,5,New credit,other,TRUE,statechange,Offer,,18,6000,5.40E-09,13
89083515,A_Create_Application,User_1,25-10-16 3:59,23,New credit,Existing loan takeover,FALSE,Created,Application,,119,33501,0,1
89083515,A_Submitted,User_1,25-10-16 3:59,23,New credit,Existing loan takeover,FALSE,statechange,Application,,119,33501,1.41E-07,2
89083515,A_Concept,User_1,25-10-16 4:00,23,New credit,Existing loan takeover,FALSE,statechange,Application,,119,33501,1.25E-05,3
89083515,A_Accepted,other,26-10-16 22:35,23,New credit,Existing loan takeover,FALSE,statechange,Application,,119,33501,0.029571486,4
89083515,O_Create_Offer,other,26-10-16 22:47,23,New credit,Existing loan takeover,FALSE,Created,Offer,,119,33501,0.000140914,5
89083515,O_Created,other,26-10-16 22:47,23,New credit,Existing loan takeover,FALSE,statechange,Offer,,119,33501,1.02E-07,6
89083515,O_Sent_(mail_and_online),other,26-10-16 22:47,23,New credit,Existing loan takeover,FALSE,statechange,Offer,,119,33501,2.96E-06,7
89083515,W_Complete_application,other,26-10-16 22:47,23,New credit,Existing loan takeover,FALSE,Deleted,Workflow,,119,33501,3.47E-09,8
89083515,A_Complete,other,26-10-16 22:47,23,New credit,Existing loan takeover,FALSE,statechange,Application,,119,33501,9.65E-10,9
89083515,A_Validating,other,01-11-16 19:38,23,New credit,Existing loan takeover,FALSE,statechange,Application,,119,33501,0.097807181,10
89083515,O_Returned,other,01-11-16 19:38,23,New credit,Existing loan takeover,FALSE,statechange,Offer,,119,33501,1.25E-06,11
89083515,O_Accepted,other,03-11-16 19:37,23,New credit,Existing loan takeover,FALSE,statechange,Offer,,119,33501,0.033316369,12
89083515,A_Pending,other,03-11-16 19:37,23,New credit,Existing loan takeover,FALSE,statechange,Application,,119,33501,5.79E-10,13
89083515,W_Validate_application,other,03-11-16 19:37,23,New credit,Existing loan takeover,FALSE,Deleted,Workflow,,119,33501,5.79E-10,14
892444494,A_Create_Application,other,10-11-16 3:43,10,New credit,Home improvement,TRUE,Created,Application,6500,60,6500,0,1
892444494,A_Concept,other,10-11-16 3:43,10,New credit,Home improvement,TRUE,statechange,Application,6500,60,6500,2.51E-09,2
892444494,A_Accepted,other,10-11-16 3:49,10,New credit,Home improvement,TRUE,statechange,Application,6500,60,6500,7.06E-05,3
892444494,O_Create_Offer,other,10-11-16 3:59,10,New credit,Home improvement,TRUE,Created,Offer,6500,60,6500,0.000108175,4
892444494,O_Created,other,10-11-16 3:59,10,New credit,Home improvement,TRUE,statechange,Offer,6500,60,6500,9.92E-08,5
